impression_id,watch_id,user_id,ad_id,video_id,timestamp,ad_position,ad_type,category_match,device
260,465,466,304,7mCTaTJ0kDo,2024-04-10 17:58:03.116090,mid-roll,bumper,True,mobile
261,466,1593,186,7mCTaTJ0kDo,2024-04-30 19:53:00.000000,pre-roll,banner,True,mobile
262,468,1682,124,7mCTaTJ0kDo,2024-01-17 00:28:00.000000,pre-roll,banner,False,mobile
263,472,1913,443,XG39r3kqPAM,2024-05-20 19:23:00.000000,pre-roll,skippable,True,mobile
264,474,575,65,XG39r3kqPAM,2024-11-23 20:53:00.000000,pre-roll,mid-roll,True,tablet
265,474,575,210,XG39r3kqPAM,2024-11-23 20:55:20.069567,mid-roll,non-skippable,True,tablet
266,474,575,38,XG39r3kqPAM,2024-11-23 20:55:15.284301,mid-roll,skippable,True,tablet
267,479,1712,491,7uFrtqSwYzM,2024-07-09 08:18:00.000000,pre-roll,skippable,False,mobile
268,481,1873,344,7uFrtqSwYzM,2024-03-11 17:50:00.000000,pre-roll,skippable,True,mobile
269,485,148,444,7uFrtqSwYzM,2024-01-14 20:36:00.000000,pre-roll,skippable,True,mobile
270,487,333,251,7uFrtqSwYzM,2024-04-09 21:40:00.000000,pre-roll,bumper,True,mobile
271,487,333,38,7uFrtqSwYzM,2024-04-09 21:40:50.931274,mid-roll,skippable,True,mobile
272,488,1739,251,7uFrtqSwYzM,2024-09-02 07:36:00.000000,pre-roll,bumper,True,mobile
273,494,1211,453,5uWreEL_z9w,2024-01-17 18:59:00.000000,pre-roll,banner,True,smart_tv
274,500,444,15,5uWreEL_z9w,2024-10-23 16:05:00.000000,pre-roll,skippable,True,desktop
275,500,444,23,5uWreEL_z9w,2024-10-23 16:07:25.808332,mid-roll,pre-roll,True,desktop
276,510,1609,120,ncDuF0Wx9do,2024-11-03 17:36:00.000000,pre-roll,non-skippable,True,mobile
277,513,826,291,ncDuF0Wx9do,2024-08-01 21:57:00.000000,pre-roll,non-skippable,True,mobile
278,514,1204,240,ncDuF0Wx9do,2024-03-02 15:38:00.000000,pre-roll,non-skippable,False,mobile
279,517,291,220,tlGdNOtdVoU,2024-12-19 13:40:00.000000,pre-roll,skippable,True,mobile
280,518,1336,197,tlGdNOtdVoU,2024-04-16 21:21:00.000000,pre-roll,banner,True,desktop
281,525,1609,23,w7S-lLUMiB4,2024-08-13 18:46:00.000000,pre-roll,pre-roll,True,desktop
282,526,925,428,w7S-lLUMiB4,2024-07-05 19:18:00.000000,pre-roll,pre-roll,True,tablet
283,529,594,113,w7S-lLUMiB4,2024-01-14 09:39:00.000000,pre-roll,mid-roll,True,desktop
284,534,1911,426,bmkz5N9IMeQ,2024-01-30 22:03:00.000000,pre-roll,bumper,False,mobile
285,536,26,421,YUvf1OILS1I,2024-03-27 13:48:00.000000,pre-roll,banner,True,tablet
286,536,26,177,YUvf1OILS1I,2024-03-27 13:50:33.827938,mid-roll,skippable,False,tablet
287,539,257,197,YUvf1OILS1I,2024-08-28 13:39:00.000000,pre-roll,banner,True,smart_tv
288,539,257,327,YUvf1OILS1I,2024-08-28 13:39:54.857856,mid-roll,bumper,True,smart_tv
289,543,161,201,i_aRhNcHryA,2024-02-14 19:38:00.000000,pre-roll,mid-roll,True,desktop
290,543,161,113,i_aRhNcHryA,2024-02-14 19:39:51.961960,mid-roll,mid-roll,True,desktop
291,543,161,405,i_aRhNcHryA,2024-02-14 19:38:48.135465,mid-roll,banner,True,desktop
292,544,1482,477,i_aRhNcHryA,2024-08-02 21:51:00.000000,pre-roll,mid-roll,False,desktop
293,545,419,113,i_aRhNcHryA,2024-08-16 13:13:00.000000,pre-roll,mid-roll,True,mobile
294,548,782,179,s4ET7Vn3nz4,2024-01-14 20:17:00.000000,pre-roll,banner,True,mobile
295,551,311,421,s4ET7Vn3nz4,2024-06-25 16:56:00.000000,pre-roll,banner,True,mobile
296,555,1158,304,7yIzdXW-Ods,2024-05-05 15:45:00.000000,pre-roll,bumper,True,desktop
297,557,1681,102,7yIzdXW-Ods,2024-11-08 12:31:00.000000,pre-roll,bumper,False,tablet
298,561,462,319,kBDCkoCxkrg,2024-10-28 00:25:00.000000,pre-roll,mid-roll,True,mobile
299,561,462,344,kBDCkoCxkrg,2024-10-28 00:27:20.759010,mid-roll,skippable,True,mobile
300,562,563,144,kBDCkoCxkrg,2024-12-24 10:05:00.000000,pre-roll,pre-roll,False,mobile
301,564,99,370,kBDCkoCxkrg,2024-10-05 18:28:00.000000,pre-roll,mid-roll,True,mobile
302,565,94,76,kBDCkoCxkrg,2024-06-21 19:01:00.000000,pre-roll,skippable,False,mobile
303,568,1562,23,7W_HBYrvto0,2024-09-17 05:01:00.000000,pre-roll,pre-roll,True,mobile
304,568,1562,218,7W_HBYrvto0,2024-09-17 05:02:03.680042,mid-roll,skippable,True,mobile
305,580,1003,200,n97z65Jlytk,2024-10-29 16:43:00.000000,pre-roll,skippable,True,desktop
306,583,1158,267,n97z65Jlytk,2024-02-14 13:32:00.000000,pre-roll,non-skippable,True,desktop
307,590,333,16,ZH2XE_vBD2Q,2024-10-27 21:22:00.000000,pre-roll,non-skippable,False,mobile
308,591,1465,284,ZH2XE_vBD2Q,2024-11-09 23:11:00.000000,pre-roll,pre-roll,True,desktop
309,594,94,120,x0tgdtpjnpc,2024-02-28 18:56:00.000000,pre-roll,non-skippable,True,mobile
310,595,1655,137,x0tgdtpjnpc,2024-09-11 08:29:00.000000,pre-roll,pre-roll,False,mobile
311,597,930,84,x0tgdtpjnpc,2024-10-18 14:33:00.000000,pre-roll,bumper,False,mobile
312,597,930,295,x0tgdtpjnpc,2024-10-18 14:33:43.969725,mid-roll,mid-roll,True,mobile
313,597,930,102,x0tgdtpjnpc,2024-10-18 14:35:13.081060,mid-roll,bumper,False,mobile
314,599,394,165,x0tgdtpjnpc,2024-12-09 11:47:00.000000,pre-roll,skippable,False,tablet
315,606,1263,280,8sTl9bNPQSw,2024-05-20 20:33:00.000000,pre-roll,bumper,True,tablet
316,609,594,319,8sTl9bNPQSw,2024-07-18 10:33:00.000000,pre-roll,mid-roll,True,mobile
317,609,594,420,8sTl9bNPQSw,2024-07-18 10:35:40.166858,mid-roll,skippable,True,mobile
318,613,405,370,RGYwDTnbzW0,2024-07-14 21:03:00.000000,pre-roll,mid-roll,True,desktop
319,624,1061,197,yvmSk1Wsru4,2024-05-25 16:16:00.000000,pre-roll,banner,True,desktop
320,624,1061,212,yvmSk1Wsru4,2024-05-25 16:18:02.620139,mid-roll,non-skippable,False,desktop
321,627,734,113,yvmSk1Wsru4,2024-11-10 21:46:00.000000,pre-roll,mid-roll,True,mobile
322,635,424,444,WKsdEnxgzWg,2024-07-20 08:38:00.000000,pre-roll,skippable,True,desktop
323,638,927,153,WKsdEnxgzWg,2024-07-13 19:29:00.000000,pre-roll,pre-roll,False,tablet
324,644,1258,206,TNJL-xNqBJE,2024-12-07 21:00:00.000000,pre-roll,bumper,False,desktop
325,645,1360,28,TNJL-xNqBJE,2024-06-11 18:18:00.000000,pre-roll,skippable,True,mobile
326,646,1913,201,TNJL-xNqBJE,2024-03-05 17:51:00.000000,pre-roll,mid-roll,True,mobile
327,647,1663,498,TNJL-xNqBJE,2024-07-22 15:37:00.000000,pre-roll,skippable,True,mobile
328,648,593,284,TNJL-xNqBJE,2024-03-12 21:39:00.000000,pre-roll,pre-roll,True,tablet
329,651,933,34,WwOvF2Y7yrE,2024-03-18 23:04:00.000000,pre-roll,mid-roll,False,mobile
330,651,933,254,WwOvF2Y7yrE,2024-03-18 23:05:16.369309,mid-roll,skippable,False,mobile
331,652,1557,444,WwOvF2Y7yrE,2024-01-07 17:52:00.000000,pre-roll,skippable,True,desktop
332,653,1682,380,WwOvF2Y7yrE,2024-12-14 19:16:00.000000,pre-roll,banner,False,tablet
333,653,1682,444,WwOvF2Y7yrE,2024-12-14 19:17:17.348658,mid-roll,skippable,True,tablet
334,654,1611,187,WwOvF2Y7yrE,2024-11-24 23:20:00.000000,pre-roll,mid-roll,False,mobile
335,654,1611,344,WwOvF2Y7yrE,2024-11-24 23:20:43.969681,mid-roll,skippable,True,mobile
336,654,1611,284,WwOvF2Y7yrE,2024-11-24 23:21:54.540678,mid-roll,pre-roll,True,mobile
337,655,660,141,WwOvF2Y7yrE,2024-03-16 15:43:00.000000,pre-roll,mid-roll,True,tablet
338,655,660,145,WwOvF2Y7yrE,2024-03-16 15:44:37.466955,mid-roll,bumper,True,tablet
339,656,1562,406,WwOvF2Y7yrE,2024-04-15 21:03:00.000000,pre-roll,non-skippable,True,mobile
340,660,1739,288,cPmhz0Eh_Go,2024-11-05 17:58:00.000000,pre-roll,mid-roll,True,mobile
341,660,1739,56,cPmhz0Eh_Go,2024-11-05 17:59:44.396097,mid-roll,banner,False,mobile
342,660,1739,110,cPmhz0Eh_Go,2024-11-05 17:59:29.538876,mid-roll,banner,True,mobile
343,661,797,95,cPmhz0Eh_Go,2024-03-02 20:29:00.000000,pre-roll,pre-roll,True,mobile
344,662,205,100,cPmhz0Eh_Go,2024-09-28 22:10:00.000000,pre-roll,mid-roll,True,desktop
345,662,205,295,cPmhz0Eh_Go,2024-09-28 22:12:07.611051,mid-roll,mid-roll,True,desktop
346,662,205,421,cPmhz0Eh_Go,2024-09-28 22:12:29.266596,mid-roll,banner,True,desktop
347,664,1528,424,cPmhz0Eh_Go,2024-06-06 16:34:00.000000,pre-roll,bumper,True,tablet
348,668,437,267,mN-8QOg17EY,2024-07-02 15:39:00.000000,pre-roll,non-skippable,True,mobile
349,670,405,406,mN-8QOg17EY,2024-07-16 00:54:00.000000,pre-roll,non-skippable,True,desktop
350,671,1990,151,mN-8QOg17EY,2024-09-16 19:24:00.000000,pre-roll,pre-roll,True,mobile
351,674,409,490,9S7miJPY4j8,2024-03-11 19:55:00.000000,pre-roll,skippable,False,desktop
352,674,409,319,9S7miJPY4j8,2024-03-11 19:55:37.552635,mid-roll,mid-roll,True,desktop
353,674,409,479,9S7miJPY4j8,2024-03-11 19:56:22.037577,mid-roll,pre-roll,True,desktop
354,675,296,444,9S7miJPY4j8,2024-02-14 19:46:00.000000,pre-roll,skippable,True,desktop
355,679,1145,415,Z5NtT9qb99A,2024-03-08 12:29:00.000000,pre-roll,skippable,False,mobile
356,682,1583,362,U2qs-ArrAnA,2024-08-21 22:10:00.000000,pre-roll,mid-roll,True,desktop
357,685,1591,290,Tkx024Jl3qs,2024-08-24 20:49:00.000000,pre-roll,banner,False,mobile
358,687,1606,377,Tkx024Jl3qs,2024-06-15 18:47:00.000000,pre-roll,non-skippable,True,mobile
359,687,1606,28,Tkx024Jl3qs,2024-06-15 18:47:58.805497,mid-roll,skippable,True,mobile
360,688,179,333,Tkx024Jl3qs,2024-01-26 19:25:00.000000,pre-roll,bumper,True,mobile
361,688,179,98,Tkx024Jl3qs,2024-01-26 19:25:55.873304,mid-roll,mid-roll,True,mobile
362,691,1697,186,Tkx024Jl3qs,2024-10-27 22:09:00.000000,pre-roll,banner,True,smart_tv
363,691,1697,420,Tkx024Jl3qs,2024-10-27 22:10:36.233071,mid-roll,skippable,True,smart_tv
364,691,1697,435,Tkx024Jl3qs,2024-10-27 22:10:54.994016,mid-roll,banner,True,smart_tv
365,692,161,362,Tkx024Jl3qs,2024-02-08 20:00:00.000000,pre-roll,mid-roll,True,desktop
366,696,1924,327,7i_j1AebFFo,2024-08-07 18:30:00.000000,pre-roll,bumper,True,mobile
367,697,1682,404,7i_j1AebFFo,2024-10-28 09:16:00.000000,pre-roll,non-skippable,True,mobile
368,697,1682,325,7i_j1AebFFo,2024-10-28 09:18:00.192868,mid-roll,bumper,False,mobile
369,698,264,452,7i_j1AebFFo,2024-05-19 17:14:00.000000,pre-roll,non-skippable,False,mobile
370,703,1336,131,7i_j1AebFFo,2024-12-06 23:13:00.000000,pre-roll,pre-roll,True,mobile
371,704,1153,291,6LIOTBGxtGI,2024-12-28 11:35:00.000000,pre-roll,non-skippable,True,mobile
372,707,1562,27,ujtGqKfL7wQ,2024-05-07 18:00:00.000000,pre-roll,bumper,False,mobile
373,707,1562,405,ujtGqKfL7wQ,2024-05-07 18:00:47.716051,mid-roll,banner,True,mobile
374,709,206,251,ujtGqKfL7wQ,2024-04-10 12:49:00.000000,pre-roll,bumper,True,mobile
375,711,161,344,-a6uTasFGAI,2024-04-25 22:30:00.000000,pre-roll,skippable,True,desktop
376,712,450,456,j5ow5kzi4Cs,2024-03-02 18:26:00.000000,pre-roll,banner,True,desktop
377,723,640,364,j5ow5kzi4Cs,2024-08-10 10:57:00.000000,pre-roll,bumper,True,mobile
378,725,192,262,j5ow5kzi4Cs,2024-05-20 17:10:00.000000,pre-roll,mid-roll,True,mobile
379,726,551,415,j5ow5kzi4Cs,2024-05-19 05:31:00.000000,pre-roll,skippable,True,mobile
380,726,551,433,j5ow5kzi4Cs,2024-05-19 05:32:46.262392,mid-roll,bumper,True,mobile
381,731,1070,341,j5ow5kzi4Cs,2024-09-25 14:47:00.000000,pre-roll,skippable,True,mobile
382,732,523,415,j5ow5kzi4Cs,2024-05-01 12:37:00.000000,pre-roll,skippable,True,mobile
383,732,523,18,j5ow5kzi4Cs,2024-05-01 12:38:46.004282,mid-roll,non-skippable,True,mobile
384,734,1962,69,j5ow5kzi4Cs,2024-10-29 09:55:00.000000,pre-roll,skippable,False,desktop
385,740,1373,212,j5ow5kzi4Cs,2024-12-02 20:51:00.000000,pre-roll,non-skippable,False,mobile
386,740,1373,472,j5ow5kzi4Cs,2024-12-02 20:51:37.893716,mid-roll,banner,False,mobile
387,740,1373,143,j5ow5kzi4Cs,2024-12-02 20:52:48.299980,mid-roll,skippable,True,mobile
388,743,1850,293,3z0_GlI47Nw,2024-01-03 04:19:00.000000,pre-roll,bumper,True,desktop
389,743,1850,199,3z0_GlI47Nw,2024-01-03 04:19:30.618982,mid-roll,skippable,True,desktop
390,743,1850,497,3z0_GlI47Nw,2024-01-03 04:19:59.857937,mid-roll,pre-roll,True,desktop
391,747,495,235,3z0_GlI47Nw,2024-01-17 08:55:00.000000,pre-roll,bumper,True,mobile
392,748,82,382,3z0_GlI47Nw,2024-11-20 14:48:00.000000,pre-roll,skippable,True,smart_tv
393,749,604,377,3z0_GlI47Nw,2024-03-04 07:20:00.000000,pre-roll,non-skippable,False,desktop
394,750,1952,261,3z0_GlI47Nw,2024-11-19 14:56:00.000000,pre-roll,banner,True,desktop
395,751,1101,364,3z0_GlI47Nw,2024-03-09 14:04:00.000000,pre-roll,bumper,True,desktop
396,753,309,217,3z0_GlI47Nw,2024-07-18 19:34:00.000000,pre-roll,banner,True,tablet
397,755,744,56,3z0_GlI47Nw,2024-10-10 19:26:00.000000,pre-roll,banner,True,tablet
398,758,1086,76,3z0_GlI47Nw,2024-11-10 20:23:00.000000,pre-roll,skippable,True,desktop
399,761,944,85,3z0_GlI47Nw,2024-02-07 10:17:00.000000,pre-roll,non-skippable,False,mobile
400,763,1720,376,3z0_GlI47Nw,2024-04-26 09:06:00.000000,pre-roll,bumper,True,mobile
401,763,1720,262,3z0_GlI47Nw,2024-04-26 09:10:35.849155,post-roll,mid-roll,True,mobile
402,772,1707,265,37EcUSDwzjA,2024-12-18 16:07:00.000000,pre-roll,pre-roll,False,tablet
403,774,620,415,37EcUSDwzjA,2024-06-10 18:30:00.000000,pre-roll,skippable,True,mobile
404,775,424,190,37EcUSDwzjA,2024-01-19 20:25:00.000000,pre-roll,skippable,True,desktop
405,777,196,46,37EcUSDwzjA,2024-01-20 09:58:00.000000,pre-roll,skippable,True,mobile
406,781,1062,56,37EcUSDwzjA,2024-04-07 19:13:00.000000,pre-roll,banner,True,smart_tv
407,788,1100,416,37EcUSDwzjA,2024-04-02 13:59:00.000000,pre-roll,non-skippable,True,mobile
408,789,1115,305,37EcUSDwzjA,2024-06-07 03:13:00.000000,pre-roll,non-skippable,False,desktop
409,790,923,31,37EcUSDwzjA,2024-03-01 00:19:00.000000,pre-roll,skippable,True,mobile
410,794,738,18,_3-6PBq8_to,2024-11-11 05:16:00.000000,pre-roll,non-skippable,True,mobile
411,794,738,293,_3-6PBq8_to,2024-11-11 05:18:11.438829,mid-roll,bumper,True,mobile
412,795,1511,456,_3-6PBq8_to,2024-06-21 13:32:00.000000,pre-roll,banner,True,mobile
413,796,1947,415,_3-6PBq8_to,2024-04-25 16:33:00.000000,pre-roll,skippable,True,smart_tv
414,796,1947,477,_3-6PBq8_to,2024-04-25 16:33:56.633203,mid-roll,mid-roll,False,smart_tv
415,799,1200,280,_3-6PBq8_to,2024-02-06 16:16:00.000000,pre-roll,bumper,False,mobile
416,799,1200,123,_3-6PBq8_to,2024-02-06 16:17:12.946889,mid-roll,banner,True,mobile
417,799,1200,181,_3-6PBq8_to,2024-02-06 16:17:27.278097,mid-roll,pre-roll,True,mobile
418,800,309,415,_3-6PBq8_to,2024-05-08 13:39:00.000000,pre-roll,skippable,True,tablet
419,801,1051,252,_3-6PBq8_to,2024-07-21 14:08:00.000000,pre-roll,non-skippable,True,mobile
420,803,1709,253,_3-6PBq8_to,2024-09-20 11:41:00.000000,pre-roll,banner,True,tablet
421,804,1902,425,_3-6PBq8_to,2024-08-13 16:31:00.000000,pre-roll,pre-roll,True,desktop
422,808,1304,287,_3-6PBq8_to,2024-02-21 07:48:00.000000,pre-roll,mid-roll,True,mobile
423,816,952,406,tqHqdSVYdeA,2024-06-08 20:02:00.000000,pre-roll,non-skippable,False,mobile
424,819,6,175,tqHqdSVYdeA,2024-02-24 08:53:00.000000,pre-roll,mid-roll,False,mobile
425,826,610,426,-UR7a2he4lw,2024-11-28 20:41:00.000000,pre-roll,bumper,True,desktop
426,829,361,167,-UR7a2he4lw,2024-05-05 02:37:00.000000,pre-roll,bumper,True,tablet
427,830,485,313,-UR7a2he4lw,2024-06-01 14:13:00.000000,pre-roll,non-skippable,True,desktop
428,832,2000,261,-UR7a2he4lw,2024-10-10 09:11:00.000000,pre-roll,banner,True,tablet
429,834,1752,167,-UR7a2he4lw,2024-07-06 18:25:00.000000,pre-roll,bumper,True,desktop
430,839,881,22,0uav6zQKiMQ,2024-06-16 11:49:00.000000,pre-roll,skippable,False,smart_tv
431,840,219,329,0uav6zQKiMQ,2024-08-05 13:31:00.000000,pre-roll,skippable,True,tablet
432,841,1370,293,0uav6zQKiMQ,2024-10-15 13:05:00.000000,pre-roll,bumper,True,tablet
433,842,1536,112,0uav6zQKiMQ,2024-07-22 23:06:00.000000,pre-roll,banner,False,desktop
434,843,1504,261,0uav6zQKiMQ,2024-10-14 02:53:00.000000,pre-roll,banner,True,mobile
435,845,348,233,0uav6zQKiMQ,2024-04-11 17:33:00.000000,pre-roll,banner,True,mobile
436,847,1933,54,0uav6zQKiMQ,2024-09-21 22:48:00.000000,pre-roll,bumper,True,mobile
437,848,863,241,0uav6zQKiMQ,2024-11-30 08:54:00.000000,pre-roll,non-skippable,True,desktop
438,848,863,220,0uav6zQKiMQ,2024-11-30 08:55:06.929802,mid-roll,skippable,False,desktop
439,849,203,447,0uav6zQKiMQ,2024-02-26 17:42:00.000000,pre-roll,bumper,True,desktop
440,852,1421,378,cmVoK5xwP5g,2024-07-14 01:36:00.000000,pre-roll,non-skippable,True,mobile
441,853,429,313,cmVoK5xwP5g,2024-01-10 09:54:00.000000,pre-roll,non-skippable,True,mobile
442,859,1015,347,cmVoK5xwP5g,2024-04-08 17:57:00.000000,pre-roll,skippable,True,tablet
443,859,1015,416,cmVoK5xwP5g,2024-04-08 17:58:42.719975,mid-roll,non-skippable,True,tablet
444,859,1015,370,cmVoK5xwP5g,2024-04-08 17:59:04.657505,mid-roll,mid-roll,False,tablet
445,861,646,456,cmVoK5xwP5g,2024-08-05 21:09:00.000000,pre-roll,banner,True,tablet
446,864,1797,119,cmVoK5xwP5g,2024-02-22 14:18:00.000000,pre-roll,bumper,True,tablet
447,866,516,133,cmVoK5xwP5g,2024-10-07 11:41:00.000000,pre-roll,pre-roll,True,desktop
448,869,573,164,cmVoK5xwP5g,2024-07-31 20:17:00.000000,pre-roll,mid-roll,False,desktop
449,871,858,281,cmVoK5xwP5g,2024-09-25 18:35:00.000000,pre-roll,bumper,True,mobile
450,871,858,296,cmVoK5xwP5g,2024-09-25 18:36:09.807556,mid-roll,banner,False,mobile
451,871,858,281,cmVoK5xwP5g,2024-09-25 18:37:58.884835,mid-roll,bumper,True,mobile
452,875,1304,31,cmVoK5xwP5g,2024-01-26 15:10:00.000000,pre-roll,skippable,True,desktop
453,877,429,293,cmVoK5xwP5g,2024-10-20 07:18:00.000000,pre-roll,bumper,True,desktop
454,881,939,18,cmVoK5xwP5g,2024-11-04 05:15:00.000000,pre-roll,non-skippable,True,mobile
455,881,939,398,cmVoK5xwP5g,2024-11-04 05:16:12.370400,mid-roll,banner,True,mobile
456,882,1127,382,cmVoK5xwP5g,2024-06-25 19:03:00.000000,pre-roll,skippable,True,mobile
457,884,1861,63,cmVoK5xwP5g,2024-12-30 21:12:00.000000,pre-roll,non-skippable,False,mobile
458,885,395,34,cmVoK5xwP5g,2024-06-22 20:53:00.000000,pre-roll,mid-roll,True,desktop
459,888,785,171,Iek-UH9ZWUw,2024-02-19 19:09:00.000000,pre-roll,non-skippable,True,tablet
460,890,192,335,Iek-UH9ZWUw,2024-11-19 08:11:00.000000,pre-roll,banner,False,mobile
461,890,192,252,Iek-UH9ZWUw,2024-11-19 08:12:24.504617,mid-roll,non-skippable,True,mobile
462,890,192,262,Iek-UH9ZWUw,2024-11-19 08:12:21.183617,mid-roll,mid-roll,True,mobile
463,891,1008,241,Iek-UH9ZWUw,2024-07-24 14:23:00.000000,pre-roll,non-skippable,True,desktop
464,903,1040,34,f5hwS0lk1rY,2024-11-05 21:42:00.000000,pre-roll,mid-roll,True,desktop
465,903,1040,353,f5hwS0lk1rY,2024-11-05 21:43:06.925847,mid-roll,pre-roll,False,desktop
466,905,516,53,f5hwS0lk1rY,2024-07-28 20:28:00.000000,pre-roll,bumper,False,desktop
467,907,1529,65,f5hwS0lk1rY,2024-05-12 17:00:00.000000,pre-roll,mid-roll,False,mobile
468,909,396,456,f5hwS0lk1rY,2024-03-11 20:42:00.000000,pre-roll,banner,True,mobile
469,912,492,119,f5hwS0lk1rY,2024-10-21 09:48:00.000000,pre-roll,bumper,True,desktop
470,918,1370,293,Mu1jurbNisA,2024-01-17 11:27:00.000000,pre-roll,bumper,True,desktop
471,920,173,376,Mu1jurbNisA,2024-01-01 06:17:00.000000,pre-roll,bumper,True,mobile
472,921,382,281,Mu1jurbNisA,2024-03-07 18:08:00.000000,pre-roll,bumper,True,smart_tv
473,922,222,329,Mu1jurbNisA,2024-07-03 10:06:00.000000,pre-roll,skippable,True,smart_tv
474,926,1470,235,Mu1jurbNisA,2024-04-08 20:04:00.000000,pre-roll,bumper,True,tablet
475,926,1470,461,Mu1jurbNisA,2024-04-08 20:06:18.866584,mid-roll,skippable,False,tablet
476,927,721,491,Mu1jurbNisA,2024-04-22 13:52:00.000000,pre-roll,skippable,False,tablet
477,928,1829,468,Mu1jurbNisA,2024-05-14 09:39:00.000000,pre-roll,skippable,True,desktop
478,930,906,381,-3NX8EGw6xk,2024-07-12 21:19:00.000000,pre-roll,mid-roll,False,mobile
479,931,385,2,-3NX8EGw6xk,2024-06-24 14:20:00.000000,pre-roll,non-skippable,False,mobile
480,932,813,269,-3NX8EGw6xk,2024-10-26 16:10:00.000000,pre-roll,non-skippable,True,desktop
481,935,747,123,-3NX8EGw6xk,2024-01-31 06:47:00.000000,pre-roll,banner,True,mobile
482,936,1678,181,-3NX8EGw6xk,2024-08-29 22:54:00.000000,pre-roll,pre-roll,True,mobile
483,936,1678,56,-3NX8EGw6xk,2024-08-29 22:55:14.299824,mid-roll,banner,True,mobile
484,936,1678,34,-3NX8EGw6xk,2024-08-29 22:55:57.957927,mid-roll,mid-roll,True,mobile
485,937,1678,456,-3NX8EGw6xk,2024-10-08 12:55:00.000000,pre-roll,banner,True,smart_tv
486,937,1678,123,-3NX8EGw6xk,2024-10-08 12:56:48.156780,mid-roll,banner,True,smart_tv
487,939,699,366,-3NX8EGw6xk,2024-07-03 03:43:00.000000,pre-roll,skippable,True,tablet
488,940,1529,210,-3NX8EGw6xk,2024-09-09 18:01:00.000000,pre-roll,non-skippable,False,mobile
489,941,15,84,-3NX8EGw6xk,2024-05-15 00:18:00.000000,pre-roll,bumper,True,desktop
490,943,806,184,-3NX8EGw6xk,2024-04-23 21:54:00.000000,pre-roll,pre-roll,True,mobile
491,946,1192,235,F6dZxoob8CY,2024-04-02 21:27:00.000000,pre-roll,bumper,True,smart_tv
492,947,1305,123,F6dZxoob8CY,2024-02-20 19:48:00.000000,pre-roll,banner,True,desktop
493,949,1370,408,F6dZxoob8CY,2024-09-10 06:41:00.000000,pre-roll,non-skippable,False,desktop
494,949,1370,364,F6dZxoob8CY,2024-09-10 06:43:22.882145,mid-roll,bumper,True,desktop
495,949,1370,497,F6dZxoob8CY,2024-09-10 06:41:52.977456,mid-roll,pre-roll,True,desktop
496,950,1848,376,F6dZxoob8CY,2024-09-06 08:50:00.000000,pre-roll,bumper,True,desktop
497,950,1848,31,F6dZxoob8CY,2024-09-06 08:50:35.382715,mid-roll,skippable,True,desktop
498,950,1848,219,F6dZxoob8CY,2024-09-06 08:51:29.801700,mid-roll,bumper,False,desktop
499,951,1326,478,F6dZxoob8CY,2024-03-08 12:07:00.000000,pre-roll,non-skippable,True,smart_tv
500,953,1226,412,F6dZxoob8CY,2024-06-19 16:04:00.000000,pre-roll,banner,False,mobile
501,957,353,149,MHrsygIxC5k,2024-01-18 22:26:00.000000,pre-roll,skippable,False,mobile
502,960,1718,500,MHrsygIxC5k,2024-04-27 12:33:00.000000,pre-roll,non-skippable,False,mobile
503,966,1370,261,MHrsygIxC5k,2024-09-25 21:43:00.000000,pre-roll,banner,True,desktop
504,966,1370,366,MHrsygIxC5k,2024-09-25 21:43:47.105589,mid-roll,skippable,True,desktop
505,967,936,56,MHrsygIxC5k,2024-10-06 17:49:00.000000,pre-roll,banner,True,desktop
506,972,944,418,MHrsygIxC5k,2024-05-22 19:18:00.000000,pre-roll,non-skippable,False,mobile
507,974,1043,317,zMqfe-ccbII,2024-09-17 15:02:00.000000,pre-roll,pre-roll,True,mobile
508,976,377,46,zMqfe-ccbII,2024-04-30 20:51:00.000000,pre-roll,skippable,True,desktop
509,977,1322,281,zMqfe-ccbII,2024-05-25 16:13:00.000000,pre-roll,bumper,True,mobile
510,977,1322,253,zMqfe-ccbII,2024-05-25 16:14:48.519697,mid-roll,banner,True,mobile
511,981,1529,366,VuZQjOKb3LM,2024-04-26 20:32:00.000000,pre-roll,skippable,True,mobile
512,982,15,208,VuZQjOKb3LM,2024-01-04 09:31:00.000000,pre-roll,banner,False,desktop
513,982,15,84,VuZQjOKb3LM,2024-01-04 09:31:42.362705,mid-roll,bumper,True,desktop
514,982,15,184,VuZQjOKb3LM,2024-01-04 09:32:12.266986,mid-roll,pre-roll,True,desktop
515,983,1714,281,VuZQjOKb3LM,2024-10-21 11:51:00.000000,pre-roll,bumper,True,mobile
516,985,303,382,VuZQjOKb3LM,2024-08-15 08:24:00.000000,pre-roll,skippable,True,desktop
517,986,1168,181,VuZQjOKb3LM,2024-01-26 10:24:00.000000,pre-roll,pre-roll,True,tablet
518,986,1168,417,VuZQjOKb3LM,2024-01-26 10:26:35.213520,mid-roll,banner,False,tablet
519,986,1168,56,VuZQjOKb3LM,2024-01-26 10:25:49.640326,mid-roll,banner,True,tablet
520,988,516,31,lFc9UFUBBZY,2024-01-08 16:30:00.000000,pre-roll,skippable,True,desktop
521,988,516,463,lFc9UFUBBZY,2024-01-08 16:30:35.605764,mid-roll,skippable,True,desktop
