engagement_id,impression_id,user_id,ad_id,timestamp,clicked,skipped,dwell_time,converted,effective_ctr
1395,1395,1847,126,2024-05-01 18:44:00.000000,1,0,16.62,0,0.0748
1396,1396,1378,196,2024-07-03 20:13:00.000000,0,0,0.36,0,0.0819
1397,1397,1579,297,2024-06-25 02:22:00.000000,0,0,0.57,0,0.1365
1398,1398,70,249,2024-11-19 09:45:00.000000,0,0,0.34,0,0.0254
1399,1399,1267,354,2024-09-12 23:25:00.000000,0,0,0.88,0,0.1269
1400,1400,1267,22,2024-09-12 23:26:15.092874,0,1,1.74,0,0.04
1401,1401,1441,418,2024-10-13 07:20:00.000000,0,0,1.61,0,0.1146
1402,1402,1129,296,2024-04-30 11:07:00.000000,0,0,0.69,0,0.1196
1403,1403,1077,145,2024-12-24 06:50:00.000000,0,0,1.28,0,0.0246
1404,1404,6,65,2024-08-17 18:10:00.000000,0,0,0.59,0,0.0609
1405,1405,1817,305,2024-09-08 11:31:00.000000,0,0,0.82,0,0.1721
1406,1406,1817,311,2024-09-08 11:32:21.920436,0,0,1.72,0,0.0626
1407,1407,1817,354,2024-09-08 11:31:48.849744,0,0,0.14,0,0.1251
1408,1408,1272,354,2024-07-19 17:12:00.000000,0,0,0.45,0,0.1781
1409,1409,20,153,2024-11-28 20:14:00.000000,0,0,1.33,0,0.0373
1410,1410,1555,403,2024-12-21 20:30:00.000000,1,1,3.11,0,0.0547
1411,1411,999,73,2024-11-06 00:13:00.000000,0,0,1.47,0,0.1009
1412,1412,575,192,2024-11-27 07:49:00.000000,1,0,25.7,0,0.1649
1413,1413,575,248,2024-11-27 07:50:14.336168,0,0,1.62,0,0.05
1414,1414,575,311,2024-11-27 07:50:46.475227,0,0,1.19,0,0.05
1415,1415,406,328,2024-08-10 16:31:00.000000,0,0,1.25,0,0.0953
1416,1416,406,97,2024-08-10 16:32:00.574188,0,0,1.35,0,0.0482
1417,1417,1441,475,2024-06-17 16:41:00.000000,0,0,0.64,0,0.0733
1418,1418,37,432,2024-12-26 20:08:00.000000,0,0,0.72,0,0.1391
1419,1419,1053,58,2024-03-20 21:07:00.000000,0,0,0.04,0,0.0832
1420,1420,1599,204,2024-05-23 07:22:00.000000,0,1,0.9,0,0.0327
1421,1421,1599,30,2024-05-23 07:23:41.618213,0,0,1.07,0,0.0857
1422,1422,1723,409,2024-09-01 09:04:00.000000,0,0,0.85,0,0.1371
1423,1423,645,351,2024-12-24 20:36:00.000000,0,1,0.46,0,0.069
1424,1424,645,109,2024-12-24 20:36:31.998883,0,0,0.17,0,0.1004
1425,1425,645,367,2024-12-24 20:36:40.343054,0,0,1.54,0,0.0502
1426,1426,1259,133,2024-08-15 07:02:00.000000,0,0,0.61,0,0.0502
1427,1427,1259,130,2024-08-15 07:03:12.304999,0,0,0.66,0,0.0381
1428,1428,1259,282,2024-08-15 07:03:10.041936,0,0,0.97,0,0.1644
1429,1429,593,193,2024-10-30 10:14:00.000000,0,0,0.14,0,0.0768
1430,1430,1438,104,2024-07-06 13:29:00.000000,0,0,1.71,0,0.0367
1431,1431,1353,296,2024-05-25 21:49:00.000000,0,0,1.94,0,0.1088
1432,1432,1353,330,2024-05-25 21:50:21.828593,0,0,0.63,0,0.0229
1433,1433,1353,475,2024-05-25 21:50:31.721278,0,0,1.17,0,0.0659
1434,1434,724,409,2024-12-13 19:43:00.000000,0,0,1.84,0,0.1756
1435,1435,724,418,2024-12-13 19:45:32.246627,0,0,1.8,0,0.133
1436,1436,724,359,2024-12-13 19:45:03.671752,0,0,1.54,0,0.0443
1437,1437,260,416,2024-02-21 10:49:00.000000,0,0,0.61,0,0.0444
1438,1438,964,244,2024-10-25 19:36:00.000000,0,1,1.7,0,0.0704
1439,1439,432,244,2024-01-01 18:47:00.000000,0,0,0.11,0,0.1076
1440,1440,161,371,2024-02-18 21:04:00.000000,1,0,40.67,0,0.0982
1441,1441,904,403,2024-09-24 20:59:00.000000,0,0,0.91,0,0.0789
1442,1442,1033,98,2024-09-15 08:32:00.000000,0,0,1.02,0,0.0296
1443,1443,1847,349,2024-10-05 00:12:00.000000,1,0,56.78,0,0.0935
1444,1444,1767,180,2024-02-08 08:25:00.000000,0,0,1.45,0,0.1207
1445,1445,120,242,2024-02-03 20:55:00.000000,0,0,0.45,0,0.0933
1446,1446,1056,396,2024-12-04 08:06:00.000000,0,0,0.37,0,0.0635
1447,1447,525,326,2024-09-28 21:25:00.000000,0,0,0.96,0,0.0481
1448,1448,1561,171,2024-06-28 15:03:00.000000,0,0,0.63,0,0.0765
1449,1449,1561,418,2024-06-28 15:03:56.824040,0,0,1.4,0,0.1251
1450,1450,1863,409,2024-02-13 06:17:00.000000,0,0,1.77,0,0.1911
1451,1451,1863,418,2024-02-13 06:18:26.033096,0,0,0.27,0,0.1448
1452,1452,1919,315,2024-09-17 17:44:00.000000,0,0,1.48,0,0.0365
1453,1453,1550,193,2024-06-04 15:13:00.000000,0,0,0.85,0,0.0527
1454,1454,1481,128,2024-11-19 03:03:00.000000,0,0,1.75,0,0.0574
1455,1455,1180,481,2024-12-27 16:53:00.000000,0,0,1.47,0,0.097
1456,1456,1156,246,2024-10-04 12:43:00.000000,0,0,1.95,0,0.1383
1457,1457,37,65,2024-10-06 09:49:00.000000,0,0,0.3,0,0.0618
1458,1458,1451,30,2024-04-04 21:59:00.000000,0,0,1.44,0,0.0803
1459,1459,312,36,2024-09-26 05:23:00.000000,0,0,0.94,0,0.1359
1460,1460,312,63,2024-09-26 05:25:07.300248,0,0,0.16,0,0.1235
1461,1461,312,285,2024-09-26 05:24:00.105531,0,0,0.17,0,0.0988
1462,1462,802,116,2024-12-15 20:12:00.000000,0,0,0.96,0,0.1681
1463,1463,223,349,2024-05-26 13:25:00.000000,0,1,0.7,0,0.0501
1464,1464,223,24,2024-05-26 13:26:29.542957,0,0,0.53,0,0.0547
1465,1465,1267,367,2024-05-02 20:17:00.000000,0,0,0.59,0,0.0507
1466,1466,1267,246,2024-05-02 20:17:52.013325,0,0,1.04,0,0.1384
1467,1467,1267,117,2024-05-02 20:18:00.217595,0,0,1.85,0,0.0923
1468,1468,873,409,2024-06-22 22:05:00.000000,0,0,0.58,0,0.1779
1469,1469,873,475,2024-06-22 22:06:38.177008,0,0,0.78,0,0.1078
1470,1470,873,78,2024-06-22 22:06:28.845183,1,1,6.81,0,0.0449
1471,1471,1561,104,2024-12-28 11:33:00.000000,0,0,1.02,0,0.0551
1472,1472,1561,105,2024-12-28 11:37:41.530590,0,0,1.19,0,0.0701
1473,1473,1398,296,2024-02-01 10:57:00.000000,0,0,1.53,0,0.1402
1474,1474,1398,75,2024-02-01 10:58:04.535334,0,0,0.03,0,0.085
1475,1475,584,311,2024-03-24 20:54:00.000000,0,0,0.31,0,0.0459
1476,1476,1781,349,2024-08-28 08:26:00.000000,0,0,1.61,0,0.0688
1477,1477,1156,297,2024-10-03 09:20:00.000000,0,0,0.88,0,0.0922
1478,1478,490,7,2024-01-06 08:59:00.000000,0,0,0.01,0,0.0343
1479,1479,374,481,2024-03-14 12:44:00.000000,0,0,1.12,0,0.0725
1480,1480,16,259,2024-07-31 20:32:00.000000,0,0,1.93,0,0.0354
1481,1481,1599,75,2024-12-14 08:45:00.000000,0,0,1.6,0,0.0942
1482,1482,1286,285,2024-02-28 19:17:00.000000,0,0,0.77,0,0.0896
1483,1483,339,322,2024-08-29 13:07:00.000000,1,0,17.93,0,0.1102
1484,1484,1583,193,2024-10-14 20:48:00.000000,0,0,0.28,0,0.09
1485,1485,1354,102,2024-06-22 01:20:00.000000,0,0,1.79,0,0.0323
1486,1486,1681,104,2024-07-23 07:57:00.000000,0,0,1.58,0,0.0776
1487,1487,1681,53,2024-07-23 07:57:52.638594,0,0,1.23,0,0.0392
1488,1488,490,349,2024-04-25 10:26:00.000000,0,1,1.37,0,0.0773
1489,1489,1201,188,2024-06-21 21:38:00.000000,0,0,1.29,0,0.0394
1490,1490,1888,159,2024-07-01 17:27:00.000000,0,0,0.47,0,0.0346
1491,1491,1888,29,2024-07-01 17:27:30.237401,0,0,1.64,0,0.063
1492,1492,1862,211,2024-01-28 12:03:00.000000,0,0,0.03,0,0.0362
1493,1493,663,311,2024-12-25 21:44:00.000000,0,0,0.85,0,0.045
1494,1494,312,142,2024-09-16 14:44:00.000000,0,0,0.88,0,0.0906
1495,1495,1400,124,2024-09-04 11:47:00.000000,0,0,0.76,0,0.1115
1496,1496,1400,354,2024-09-04 11:48:40.007652,0,0,0.17,0,0.1216
1497,1497,1400,75,2024-09-04 11:47:32.804528,0,0,0.33,0,0.1216
1498,1498,832,109,2024-12-21 15:46:00.000000,0,0,0.13,0,0.0901
1499,1499,954,357,2024-05-19 16:22:00.000000,0,0,1.76,0,0.0639
1500,1500,954,30,2024-05-19 16:23:48.735238,1,0,17.43,0,0.0929
1501,1501,954,126,2024-05-19 16:22:36.061365,0,0,0.33,0,0.0464
1502,1502,1599,193,2024-12-24 21:57:00.000000,0,1,0.92,0,0.0589
1503,1503,725,299,2024-07-03 16:35:00.000000,0,0,0.53,0,0.1462
1504,1504,203,152,2024-01-22 14:15:00.000000,0,0,1.42,0,0.0798
1505,1505,1294,285,2024-09-24 19:40:00.000000,0,0,1.34,0,0.1008
1506,1506,1204,242,2024-09-21 18:57:00.000000,0,0,1.2,0,0.0962
1507,1507,1204,357,2024-09-21 18:58:15.547897,0,1,1.83,0,0.0547
1508,1508,318,487,2024-12-24 19:24:00.000000,0,0,0.72,0,0.0806
1509,1509,1137,352,2024-01-19 18:11:00.000000,0,0,0.96,0,0.1116
1510,1510,118,298,2024-08-20 20:24:00.000000,0,1,0.26,0,0.027
1511,1511,1508,21,2024-03-31 08:25:00.000000,0,0,1.69,0,0.1398
1512,1512,1863,367,2024-07-02 19:18:00.000000,0,0,0.29,0,0.0637
1513,1513,713,75,2024-08-21 19:53:00.000000,0,0,0.95,0,0.1195
1514,1514,785,75,2024-04-29 08:21:00.000000,0,0,0.39,0,0.1088
1515,1515,235,192,2024-08-21 18:02:00.000000,0,0,1.53,0,0.1518
1516,1516,1115,63,2024-01-17 05:44:00.000000,0,0,0.66,0,0.2132
1517,1517,1115,126,2024-01-17 05:45:36.444258,1,0,15.86,0,0.0775
1518,1518,151,40,2024-11-21 20:25:00.000000,0,1,0.91,0,0.1005
1519,1519,1134,214,2024-12-01 18:11:00.000000,0,0,1.51,0,0.0718
1520,1520,1471,299,2024-08-10 14:49:00.000000,1,0,44.97,0,0.2279
1521,1521,807,279,2024-01-23 19:34:00.000000,0,0,0.59,0,0.064
1522,1522,807,174,2024-01-23 19:35:22.430564,0,0,1.0,0,0.0582
1523,1523,1862,349,2024-02-20 21:41:00.000000,0,0,0.74,0,0.0603
1524,1524,704,192,2024-07-14 00:15:00.000000,0,0,0.62,0,0.1543
1525,1525,1670,293,2024-06-14 19:45:00.000000,0,0,0.26,0,0.0322
1526,1526,1810,337,2024-09-25 07:45:00.000000,1,1,6.7,0,0.0289
1527,1527,1810,126,2024-09-25 07:46:41.376143,0,0,0.95,0,0.0316
1528,1528,136,117,2024-11-14 19:58:00.000000,0,0,1.35,0,0.1681
1529,1529,1974,21,2024-03-22 17:48:00.000000,1,0,13.15,0,0.1749
1530,1530,1974,418,2024-03-22 17:49:45.412517,1,0,27.09,0,0.1325
1531,1531,1974,432,2024-03-22 17:48:44.137966,0,0,0.4,0,0.1325
1532,1532,1232,296,2024-10-30 16:26:00.000000,0,0,1.16,0,0.1587
1533,1533,1201,193,2024-05-23 14:50:00.000000,0,0,0.1,0,0.0333
1534,1534,1479,328,2024-04-15 17:13:00.000000,0,0,1.8,0,0.0871
1535,1535,1272,291,2024-12-23 11:46:00.000000,0,0,1.7,0,0.1237
1536,1536,1004,403,2024-12-22 09:42:00.000000,0,0,1.86,0,0.0868
1537,1537,1707,477,2024-07-03 14:45:00.000000,0,0,0.03,0,0.0737
1538,1538,1707,30,2024-07-03 14:47:47.462692,0,0,0.66,0,0.067
1539,1539,1707,322,2024-07-03 14:49:47.801700,0,0,1.84,0,0.0587
1540,1540,1188,242,2024-03-25 18:40:00.000000,0,0,0.41,0,0.0966
1541,1541,1800,116,2024-09-08 21:12:00.000000,0,0,1.37,0,0.1152
1542,1542,1415,5,2024-09-27 17:58:00.000000,0,0,1.53,0,0.0823
1543,1543,1804,104,2024-04-04 15:53:00.000000,0,0,1.57,0,0.0323
1544,1544,1224,335,2024-04-23 10:46:00.000000,0,0,0.96,0,0.1487
1545,1545,1930,282,2024-10-13 15:01:00.000000,0,0,0.77,0,0.1226
1546,1546,1930,5,2024-10-13 15:02:24.760667,0,0,0.12,0,0.0743
1547,1547,1259,411,2024-09-15 17:43:00.000000,0,0,0.98,0,0.0837
1548,1548,1259,31,2024-09-15 17:45:07.856067,0,0,1.88,0,0.0381
1549,1549,1393,63,2024-09-06 14:28:00.000000,0,0,1.81,0,0.1219
1550,1550,1393,38,2024-09-06 14:29:25.627063,0,1,0.74,0,0.0308
1551,1551,1393,231,2024-09-06 14:29:21.085848,0,0,0.61,0,0.0493
1552,1552,286,351,2024-04-05 08:33:00.000000,0,1,1.69,0,0.0506
1553,1553,286,401,2024-04-05 08:34:49.382195,0,0,0.55,0,0.046
1554,1554,286,495,2024-04-05 08:33:31.562147,0,0,0.44,0,0.0614
1555,1555,1357,36,2024-07-31 02:38:00.000000,1,0,16.26,0,0.1452
1556,1556,1357,426,2024-07-31 02:39:59.736026,0,0,1.77,0,0.0293
1557,1557,507,116,2024-12-24 13:30:00.000000,0,0,0.78,0,0.0957
1558,1558,1014,418,2024-08-24 18:57:00.000000,0,0,0.44,0,0.1644
1559,1559,1275,198,2024-11-02 04:45:00.000000,0,1,0.38,0,0.0736
1560,1560,1595,272,2024-07-05 16:02:00.000000,0,0,0.72,0,0.024
1561,1561,429,458,2024-02-18 14:57:00.000000,0,1,1.24,0,0.0513
1562,1562,800,445,2024-01-08 19:23:00.000000,0,0,0.49,0,0.0549
1563,1563,910,248,2024-11-23 07:09:00.000000,0,0,1.22,0,0.0644
1564,1564,1354,116,2024-08-31 21:08:00.000000,0,0,0.24,0,0.1161
1565,1565,1228,328,2024-02-20 12:32:00.000000,0,0,0.16,0,0.1043
1566,1566,7,31,2024-09-13 23:55:00.000000,0,1,1.03,0,0.0299
1567,1567,7,187,2024-09-13 23:55:30.455885,0,0,0.3,0,0.0782
1568,1568,7,424,2024-09-13 23:59:49.158811,0,0,0.33,0,0.0152
1569,1569,1975,198,2024-10-22 08:50:00.000000,0,1,1.62,0,0.0997
1570,1570,446,352,2024-10-26 11:07:00.000000,0,0,0.87,0,0.1533
1571,1571,350,322,2024-10-03 00:58:00.000000,0,0,0.98,0,0.1401
1572,1572,663,5,2024-06-25 19:57:00.000000,0,0,0.91,0,0.09
1573,1573,1944,427,2024-07-01 19:02:00.000000,0,1,0.7,0,0.0318
1574,1574,1872,198,2024-10-18 06:45:00.000000,1,0,13.02,0,0.0825
1575,1575,549,52,2024-09-08 18:53:00.000000,0,0,1.58,0,0.1029
1576,1576,1508,285,2024-03-25 16:05:00.000000,0,0,1.24,0,0.1864
1577,1577,1508,349,2024-03-25 16:06:27.782245,0,1,1.1,0,0.1059
1578,1578,1835,409,2024-01-21 15:08:00.000000,1,0,23.97,0,0.2342
1579,1579,522,130,2024-06-12 12:38:00.000000,0,0,0.97,0,0.043
1580,1580,1561,138,2024-09-16 23:12:00.000000,0,0,0.13,0,0.0612
1581,1581,356,335,2024-03-14 15:21:00.000000,0,0,1.54,0,0.1818
1582,1582,1611,477,2024-11-12 13:55:00.000000,0,0,0.98,0,0.1066
1583,1583,1611,396,2024-11-12 13:57:53.281794,0,0,0.82,0,0.0538
1584,1584,1144,353,2024-05-07 12:16:00.000000,0,0,0.68,0,0.0722
1585,1585,434,54,2024-10-27 05:24:00.000000,0,0,1.07,0,0.047
1586,1586,272,21,2024-06-01 20:06:00.000000,0,0,1.59,0,0.1974
1587,1587,1237,361,2024-06-30 21:12:00.000000,0,0,1.62,0,0.0758
1588,1588,272,180,2024-10-13 15:50:00.000000,1,0,13.56,0,0.1316
1589,1589,1583,5,2024-05-30 11:29:00.000000,0,0,0.32,0,0.144
1590,1590,763,357,2024-10-22 02:53:00.000000,0,1,1.13,0,0.0837
1591,1591,763,24,2024-10-22 02:55:12.155452,1,1,16.71,0,0.0914
1592,1592,763,322,2024-10-22 02:55:42.240107,0,0,1.41,0,0.1523
1593,1593,637,349,2024-11-28 18:29:00.000000,0,1,0.64,0,0.0498
1594,1594,1593,40,2024-12-02 19:54:00.000000,0,0,1.19,0,0.0493
1595,1595,1593,350,2024-12-02 19:55:24.554591,0,1,1.67,0,0.0538
1596,1596,667,40,2024-11-25 16:11:00.000000,0,0,0.11,0,0.1094
1597,1597,1919,193,2024-10-27 23:38:00.000000,0,0,1.7,0,0.0548
1598,1598,549,457,2024-04-21 08:14:00.000000,0,0,0.7,0,0.0286
1599,1599,1851,30,2024-05-03 04:16:00.000000,0,0,0.84,0,0.0986
1600,1600,1851,30,2024-05-03 04:17:38.157920,0,0,0.93,0,0.0897
1601,1601,1851,94,2024-05-03 04:18:10.651148,0,0,1.81,0,0.0448
1602,1602,833,335,2024-08-20 20:16:00.000000,0,0,1.92,0,0.2819
1603,1603,833,187,2024-08-20 20:16:50.142833,0,0,0.04,0,0.1709
1604,1604,833,495,2024-08-20 20:17:50.048970,0,0,0.32,0,0.1424
1605,1605,1309,109,2024-04-18 11:41:00.000000,0,0,0.36,0,0.0783
1606,1606,575,180,2024-11-23 12:25:00.000000,0,0,0.2,0,0.1099
1607,1607,575,24,2024-11-23 12:25:38.848513,0,0,0.03,0,0.075
1608,1608,1867,246,2024-04-25 14:51:00.000000,0,0,0.92,0,0.1455
1609,1609,1579,7,2024-11-02 13:16:00.000000,0,0,1.78,0,0.0379
1610,1610,849,409,2024-03-06 19:38:00.000000,0,0,1.99,0,0.1145
1611,1611,175,150,2024-08-08 20:01:00.000000,0,0,0.21,0,0.0824
1612,1612,1579,418,2024-03-05 16:38:00.000000,1,0,40.85,0,0.1706
1613,1613,1810,477,2024-08-05 19:58:00.000000,0,0,0.08,0,0.0695
1614,1614,735,104,2024-11-21 01:52:00.000000,0,0,0.82,0,0.0634
1615,1615,735,105,2024-11-21 01:52:56.293987,0,0,0.31,0,0.1153
1616,1616,628,282,2024-08-20 11:50:00.000000,0,0,0.57,0,0.1643
1617,1617,11,401,2024-09-10 22:31:00.000000,0,1,0.66,0,0.0495
1618,1618,234,432,2024-05-27 12:27:00.000000,0,0,0.26,0,0.1542
1619,1619,633,242,2024-04-30 20:42:00.000000,0,0,1.34,0,0.0669
1620,1620,982,322,2024-07-28 22:59:00.000000,0,0,1.67,0,0.0903
1621,1621,954,296,2024-09-23 22:12:00.000000,0,0,0.58,0,0.1533
1622,1622,272,305,2024-05-25 13:40:00.000000,0,0,0.3,0,0.1645
1623,1623,1479,350,2024-03-23 10:43:00.000000,0,0,1.98,0,0.049
1624,1624,1479,267,2024-03-23 10:43:30.763254,0,0,0.71,0,0.0412
1625,1625,1452,21,2024-05-25 01:54:00.000000,0,0,1.7,0,0.1067
1626,1626,1115,192,2024-04-06 18:00:00.000000,0,0,0.59,0,0.2559
1627,1627,1803,105,2024-03-28 18:56:00.000000,0,0,0.17,0,0.1175
1628,1628,1666,238,2024-12-26 14:42:00.000000,0,0,1.9,0,0.0213
1629,1629,1666,237,2024-12-26 14:44:14.974907,0,0,1.24,0,0.0243
1630,1630,1666,126,2024-12-26 14:44:51.616624,0,0,0.13,0,0.0349
1631,1631,839,248,2024-07-02 22:54:00.000000,0,0,1.02,0,0.0431
1632,1632,1550,296,2024-04-18 20:46:00.000000,0,0,0.36,0,0.1265
1633,1633,1872,458,2024-06-26 09:05:00.000000,0,0,1.85,0,0.0688
1634,1634,1045,252,2024-10-13 16:22:00.000000,0,0,0.52,0,0.054
1635,1635,1045,52,2024-10-13 16:23:10.195357,0,0,1.8,0,0.106
1636,1636,429,312,2024-01-30 19:38:00.000000,0,0,0.74,0,0.0342
1637,1637,1522,70,2024-01-13 00:27:00.000000,0,0,1.64,0,0.1626
1638,1638,1522,2,2024-01-13 00:28:15.989231,0,0,1.24,0,0.1232
1639,1639,1561,181,2024-04-25 07:51:00.000000,0,0,1.97,0,0.0459
1640,1640,1415,21,2024-12-28 19:50:00.000000,0,0,1.56,0,0.1234
1641,1641,532,354,2024-06-22 14:33:00.000000,0,0,1.95,0,0.1219
1642,1642,1108,244,2024-10-27 20:52:00.000000,0,0,1.5,0,0.0493
1643,1643,1949,40,2024-02-04 01:11:00.000000,0,0,1.14,0,0.0536
1644,1644,1339,282,2024-05-09 21:57:00.000000,0,0,0.77,0,0.1179
1645,1645,1681,383,2024-07-20 09:00:00.000000,0,0,0.35,0,0.0776
1646,1646,1681,311,2024-07-20 09:01:50.857808,0,0,0.47,0,0.0423
1647,1647,1681,349,2024-07-20 09:00:51.731158,0,1,1.6,0,0.0529
1648,1648,1033,354,2024-08-25 19:48:00.000000,0,0,1.47,0,0.0533
1649,1649,356,30,2024-12-19 08:28:00.000000,0,0,0.66,0,0.1212
1650,1650,356,286,2024-12-19 08:32:38.203907,0,0,1.73,0,0.0428
1651,1651,497,34,2024-11-20 11:33:00.000000,0,0,1.37,0,0.0658
1652,1652,1535,427,2024-03-31 09:00:00.000000,0,0,1.88,0,0.0411
1653,1653,91,296,2024-09-12 10:31:00.000000,0,0,0.17,0,0.255
1654,1654,1415,242,2024-03-15 15:09:00.000000,0,0,1.89,0,0.1029
1655,1655,1995,198,2024-08-25 19:16:00.000000,0,1,0.44,0,0.0851
1656,1656,1995,335,2024-08-25 19:17:01.685750,1,0,26.26,0,0.1548
1657,1657,84,75,2024-09-30 18:08:00.000000,0,0,0.83,0,0.0758
1658,1658,1594,409,2024-02-09 13:54:00.000000,0,0,1.75,0,0.1733
1659,1659,1090,460,2024-05-21 09:48:00.000000,0,0,0.15,0,0.0845
1660,1660,429,108,2024-11-20 08:34:00.000000,0,0,1.65,0,0.0684
1661,1661,832,272,2024-07-06 05:59:00.000000,0,0,1.32,0,0.025
1662,1662,999,223,2024-11-12 16:03:00.000000,1,1,9.05,0,0.0252
1663,1663,1180,210,2024-11-19 18:15:00.000000,1,0,3.92,0,0.1078
1664,1664,832,63,2024-10-25 16:12:00.000000,0,0,0.92,0,0.1127
1665,1665,468,187,2024-09-23 21:36:00.000000,0,0,0.98,0,0.0938
1666,1666,468,240,2024-09-23 21:36:47.151592,0,0,0.22,0,0.0592
1667,1667,468,310,2024-09-23 21:38:26.320406,0,0,0.58,0,0.0355
1668,1668,1417,5,2024-05-07 02:05:00.000000,0,0,0.3,0,0.1376
1669,1669,1383,475,2024-08-17 21:41:00.000000,0,0,1.0,0,0.1184
1670,1670,1417,296,2024-12-01 23:23:00.000000,0,0,0.2,0,0.2064
1671,1671,108,305,2024-08-19 22:06:00.000000,0,0,1.39,0,0.1336
1672,1672,1863,211,2024-07-24 18:31:00.000000,0,0,0.93,0,0.0637
1673,1673,1201,190,2024-09-30 18:01:00.000000,0,0,0.8,0,0.0246
1674,1674,1668,458,2024-11-23 20:09:00.000000,0,1,0.53,0,0.0898
1675,1675,1668,464,2024-11-23 20:10:32.017426,0,0,0.2,0,0.0453
1676,1676,1668,114,2024-11-23 20:09:37.856255,1,0,4.57,0,0.0907
1677,1677,593,192,2024-12-12 06:04:00.000000,0,0,0.6,0,0.1843
1678,1678,1888,117,2024-02-23 23:03:00.000000,0,0,0.12,0,0.0831
1679,1679,1888,354,2024-02-23 23:04:49.236996,0,0,1.31,0,0.0756
1680,1680,1888,477,2024-02-23 23:04:08.159274,0,0,1.15,0,0.0756
1681,1681,429,192,2024-12-20 08:15:00.000000,0,0,1.19,0,0.1232
1682,1682,904,92,2024-02-20 07:04:00.000000,0,0,0.66,0,0.0439
1683,1683,67,52,2024-11-29 18:57:00.000000,0,0,1.74,0,0.1857
1684,1684,67,75,2024-11-29 18:58:15.342254,0,0,0.17,0,0.1126
1685,1685,432,21,2024-01-30 15:06:00.000000,0,0,0.62,0,0.2151
1686,1686,345,352,2024-05-15 20:46:00.000000,1,0,27.45,0,0.1402
1687,1687,203,24,2024-05-04 15:06:00.000000,0,0,1.19,0,0.0861
1688,1688,679,481,2024-04-26 18:56:00.000000,0,0,0.47,0,0.1029
1689,1689,1553,179,2024-01-02 22:27:00.000000,0,0,1.22,0,0.0794
1690,1690,62,105,2024-05-30 17:13:00.000000,0,0,1.98,0,0.0967
1691,1691,62,357,2024-05-30 17:13:30.912390,0,0,1.3,0,0.0549
1692,1692,1851,122,2024-11-30 09:54:00.000000,0,0,0.05,0,0.0365
1693,1693,1851,245,2024-11-30 09:54:47.677568,0,1,1.9,0,0.0897
1694,1694,1851,63,2024-11-30 09:55:03.483477,1,0,9.68,0,0.1494
1695,1695,118,354,2024-07-15 05:34:00.000000,0,0,1.79,0,0.0776
1696,1696,249,481,2024-10-21 21:41:00.000000,0,0,0.88,0,0.083
1697,1697,249,403,2024-10-21 21:41:37.719175,0,0,1.12,0,0.0755
1698,1698,1508,475,2024-04-10 10:04:00.000000,0,0,0.96,0,0.0932
1699,1699,1508,256,2024-04-10 10:06:44.034767,0,0,0.4,0,0.0471
1700,1700,1508,467,2024-04-10 10:06:52.212850,0,0,1.28,0,0.0706
1701,1701,1944,150,2024-04-28 19:47:00.000000,0,1,0.32,0,0.0686
1702,1702,1944,448,2024-04-28 19:49:51.640805,0,0,0.41,0,0.0578
1703,1703,1944,198,2024-04-28 19:48:29.007172,0,1,0.26,0,0.0624
1704,1704,1396,45,2024-06-22 13:45:00.000000,0,0,1.82,0,0.0775
1705,1705,1396,274,2024-06-22 13:47:04.527894,0,1,1.38,0,0.0529
1706,1706,1164,88,2024-06-19 22:42:00.000000,1,0,46.34,0,0.0879
1707,1707,601,385,2024-02-18 18:02:00.000000,0,0,1.31,0,0.1151
1708,1708,944,140,2024-08-23 08:07:00.000000,0,0,1.69,0,0.1607
1709,1709,994,357,2024-05-19 19:22:00.000000,0,1,0.02,0,0.0386
1710,1710,1058,25,2024-07-28 21:28:00.000000,0,0,1.32,0,0.1328
1711,1711,1058,35,2024-07-28 21:29:40.539090,0,0,0.83,0,0.1006
1712,1712,1058,339,2024-07-28 21:29:10.227666,0,0,0.14,0,0.1342
1713,1713,1942,491,2024-11-11 21:41:00.000000,0,1,0.59,0,0.0629
1714,1714,338,425,2024-03-24 11:07:00.000000,0,1,0.03,0,0.0673
1715,1715,1734,356,2024-01-14 11:54:00.000000,0,0,1.1,0,0.0606
1716,1716,1765,90,2024-03-30 11:40:00.000000,0,0,0.05,0,0.1339
1717,1717,637,356,2024-04-08 21:06:00.000000,0,0,1.92,0,0.0598
1718,1718,259,59,2024-06-23 17:33:00.000000,0,0,0.84,0,0.2378
1719,1719,603,73,2024-05-11 06:05:00.000000,0,0,1.66,0,0.105
1720,1720,751,47,2024-07-28 20:47:00.000000,0,0,0.08,0,0.053
1721,1721,491,407,2024-01-28 08:31:00.000000,0,0,1.23,0,0.1255
1722,1722,491,35,2024-01-28 08:32:00.526834,0,1,0.5,0,0.1141
1723,1723,1228,55,2024-12-15 00:09:00.000000,0,0,1.56,0,0.0521
1724,1724,1826,308,2024-07-31 22:32:00.000000,0,0,0.6,0,0.0655
1725,1725,1826,394,2024-07-31 22:33:09.326067,0,0,1.57,0,0.1191
1726,1726,291,136,2024-09-11 23:11:00.000000,0,0,1.97,0,0.0805
1727,1727,409,59,2024-01-18 17:36:00.000000,0,0,0.07,0,0.1876
1728,1728,1625,351,2024-01-26 21:24:00.000000,0,0,1.78,0,0.0604
1729,1729,1988,59,2024-11-16 04:55:00.000000,0,0,1.41,0,0.1697
1730,1730,14,446,2024-10-20 18:11:00.000000,0,0,0.89,0,0.0375
